y0_true,y1_true,y0_pred,y1_pred,g_fuzzy_oracle,g_fuzzy_pred,dg_oracle,dg_pred,g_oracle,g_pred,dg_abs_err,g_abs_err
41.35716,44.46094,42.5359,46.63883,81.01996849698064,78.88453848358839,4.818091216212139,-0.7518729906591659,81.01996849698064,78.88453848358839,5.569964206871305,2.135430013392252
43.510906,44.440628,40.842922,45.231445,75.69987910886616,83.44824365386744,-5.320089388114482,4.56370517027905,75.69987910886616,83.44824365386744,9.883794558393532,7.74836454500128
42.030704,43.586014,42.20501,43.861496,77.8061130128092,77.83485196283792,2.1062339039430498,-5.61339169102952,77.8061130128092,77.83485196283792,7.71962559497257,0.02873895002871052
39.02126,39.06171,41.39226,42.424637,75.14141886644943,77.11455432867139,-2.6646941463597784,-0.7202976341665277,75.14141886644943,77.11455432867139,1.9443965121932507,1.9731354622219612
38.18489,41.114555,40.38012,39.641685,78.87551568295989,75.14437018846581,3.7340968165104584,-1.9701841402055749,78.87551568295989,75.14437018846581,5.704280956716033,3.731145494494072
37.18137,39.895416,39.31756,40.863968,76.672489779168,78.42460886647656,-2.2030259037918825,3.280238678010747,76.672489779168,78.42460886647656,5.483264581802629,1.7521190873085573
39.17332,40.948135,38.613144,41.697433,78.57616006459227,79.92329697237481,1.903670285424269,1.4986881058982533,78.57616006459227,79.92329697237481,0.4049821795260158,1.3471369077825415
36.82305,40.65088,40.63231,40.236217,78.04072448370391,75.50431197083307,-0.5354355808883611,-4.418985001541742,78.04072448370391,75.50431197083307,3.883549420653381,2.5364125128708395
40.469116,34.85428,38.749763,39.522537,65.33596528413878,75.99098898097785,-12.704759199565132,0.48667701014477416,65.33596528413878,75.99098898097785,13.191436209709906,10.655023696839066
40.17166,39.464725,40.767403,38.096542,75.40351122971325,71.27864565529266,10.067545945574466,-4.7123433256851825,75.40351122971325,71.27864565529266,14.779889271259648,4.124865574420582
41.40707,44.182888,40.076275,42.037796,80.39643848153197,80.30549082734598,4.9929272518187275,9.026845172053314,80.39643848153197,80.30549082734598,4.033917920234586,0.09094765418599593
40.695797,41.806156,42.072605,45.716415,78.06462971199366,80.06315645580813,-2.3318087695383127,-0.24233437153785076,78.06462971199366,80.06315645580813,2.089474398000462,1.998526743814466
