gen,idx,fitness,val_scaled_mse,y0_r2,y1_r2,avg_r2,train_time_s,lookback,target_smooth_window,freq_minutes,batch_size,lr,weight_decay,grad_clip,hidden_size,num_layers,dropout,fc_size
4,15,0.2957402805593562,0.2957402805593562,0.8188689238946001,0.8480035784755692,0.8334362511850846,2.4752795696258545,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.26828615413452955,128
4,16,0.3158778532303591,0.3158778532303591,0.8090333743667005,0.8354378995086977,0.8222356369376991,3.6388063430786133,72,12,5,256,0.001868426394677217,9.267545994071867e-06,1.4414436387203893,128,2,0.05577608679793822,64
4,17,0.3312943504455893,0.3312943504455893,0.7898319275540142,0.8361716802669567,0.8130018039104854,1.690032720565796,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,64,1,0.05577608679793822,32
4,18,0.3017500709084904,0.3017500709084904,0.8113952566294795,0.8482793379184648,0.8298372972739722,1.287008285522461,72,12,5,256,0.002490138285468897,0.0005053918926300472,1.4414436387203893,128,1,0.20188777565913874,128
4,19,0.2856165699780306,0.2856165699780306,0.823394100012163,0.8546927373452335,0.8390434186786982,6.569169759750366,72,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,32
4,20,0.28363420364053493,0.28363420364053493,0.8284469299520145,0.8523064415286591,0.8403766857403367,7.609472990036011,72,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.0685181867837602,32
4,21,0.2996715708849902,0.2996715708849902,0.8139603648438277,0.8482013928451917,0.8310808788445097,1.426680564880371,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,1,0.26828615413452955,64
4,22,0.2908260108315371,0.2908260108315371,0.8202075264502002,0.8520117517632918,0.836109639106746,6.930816173553467,36,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.3423071254949373,32
4,23,0.2990172381069571,0.2990172381069571,0.8129727114665762,0.8497693236063897,0.831371017536483,2.3175535202026367,72,12,5,256,0.001868426394677217,0.0005053918926300472,1.4414436387203893,128,2,0.37305588100285336,32
4,24,0.2911705218534419,0.2911705218534419,0.8221001688936584,0.8499686255124891,0.8360343972030737,6.33042311668396,144,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.26828615413452955,64
5,0,0.2754371331974784,0.2754371331974784,0.8302265361095659,0.8593941308815157,0.8448103334955408,4.274619102478027,72,12,5,64,0.0003567106690649258,5.4254126473815405e-06,0.9245204237022315,128,2,0.0685181867837602,32
5,1,0.29574956230938754,0.29574956230938754,0.8189753079071634,0.8478993903347745,0.833437349120969,2.885829448699951,72,12,5,256,0.001868426394677217,0.0005053918926300472,0.3989396674303767,128,2,0.05577608679793822,64
